survey_id,Item,Response
R_1RCfwEbf8bJUkIJ,p06,4
R_1RCfwEbf8bJUkIJ,p07,5
R_1RCfwEbf8bJUkIJ,p08,7
R_1RCfwEbf8bJUkIJ,p09,5
R_1RCfwEbf8bJUkIJ,p10,7
R_bdRWHElAdXf7T7L,p01,7
R_bdRWHElAdXf7T7L,p02,4
R_bdRWHElAdXf7T7L,p03,6
R_bdRWHElAdXf7T7L,p04,7
R_bdRWHElAdXf7T7L,p05,7
R_bdRWHElAdXf7T7L,p06,4
R_bdRWHElAdXf7T7L,p07,4
R_bdRWHElAdXf7T7L,p08,4
R_bdRWHElAdXf7T7L,p09,4
R_bdRWHElAdXf7T7L,p10,6
R_00U6jB796KKyowB,p01,7
R_00U6jB796KKyowB,p02,7
R_00U6jB796KKyowB,p03,5
R_00U6jB796KKyowB,p04,7
R_00U6jB796KKyowB,p05,7
R_00U6jB796KKyowB,p06,5
R_00U6jB796KKyowB,p07,4
R_00U6jB796KKyowB,p08,7
R_00U6jB796KKyowB,p09,4
R_00U6jB796KKyowB,p10,3
R_9ElpnDwICH31WWp,p01,7
R_9ElpnDwICH31WWp,p02,6
R_9ElpnDwICH31WWp,p03,6
R_9ElpnDwICH31WWp,p04,7
R_9ElpnDwICH31WWp,p05,6
R_9ElpnDwICH31WWp,p06,6
R_9ElpnDwICH31WWp,p07,6
R_9ElpnDwICH31WWp,p08,6
R_9ElpnDwICH31WWp,p09,6
R_9ElpnDwICH31WWp,p10,6
R_6MeGp3wEfvjLFWd,p01,7
R_6MeGp3wEfvjLFWd,p02,7
R_6MeGp3wEfvjLFWd,p03,7
R_6MeGp3wEfvjLFWd,p04,7
R_6MeGp3wEfvjLFWd,p05,7
R_6MeGp3wEfvjLFWd,p06,7
R_6MeGp3wEfvjLFWd,p07,7
R_6MeGp3wEfvjLFWd,p08,7
R_6MeGp3wEfvjLFWd,p09,7
R_6MeGp3wEfvjLFWd,p10,7
R_eS5x59XFWFPaZnf,p01,6
R_eS5x59XFWFPaZnf,p02,6
R_eS5x59XFWFPaZnf,p03,5
R_eS5x59XFWFPaZnf,p04,6
R_eS5x59XFWFPaZnf,p05,6
R_eS5x59XFWFPaZnf,p06,2
R_eS5x59XFWFPaZnf,p07,4
R_eS5x59XFWFPaZnf,p08,4
R_eS5x59XFWFPaZnf,p09,2
R_eS5x59XFWFPaZnf,p10,4
R_8e9J0htepqg2cWF,p01,7
R_8e9J0htepqg2cWF,p02,7
R_8e9J0htepqg2cWF,p03,1
R_8e9J0htepqg2cWF,p04,7
R_8e9J0htepqg2cWF,p05,7
R_8e9J0htepqg2cWF,p06,7
R_8e9J0htepqg2cWF,p07,7
R_8e9J0htepqg2cWF,p08,7
R_8e9J0htepqg2cWF,p09,1
R_8e9J0htepqg2cWF,p10,7
R_1ERDBXf1INVDu4J,p01,7
R_1ERDBXf1INVDu4J,p02,7
R_1ERDBXf1INVDu4J,p03,7
R_1ERDBXf1INVDu4J,p04,7
R_1ERDBXf1INVDu4J,p05,7
R_1ERDBXf1INVDu4J,p06,7
R_1ERDBXf1INVDu4J,p07,7
R_1ERDBXf1INVDu4J,p08,7
R_1ERDBXf1INVDu4J,p09,5
R_1ERDBXf1INVDu4J,p10,7
R_07F4LZpiO5wQ7B3,p01,7
R_07F4LZpiO5wQ7B3,p02,4
R_07F4LZpiO5wQ7B3,p03,4
R_07F4LZpiO5wQ7B3,p04,7
R_07F4LZpiO5wQ7B3,p05,7
R_07F4LZpiO5wQ7B3,p06,4
R_07F4LZpiO5wQ7B3,p07,3
R_07F4LZpiO5wQ7B3,p08,4
R_07F4LZpiO5wQ7B3,p09,4
R_07F4LZpiO5wQ7B3,p10,4
R_2fWemUNj55RvEOx,p01,7
R_2fWemUNj55RvEOx,p02,7
R_2fWemUNj55RvEOx,p03,7
R_2fWemUNj55RvEOx,p04,7
R_2fWemUNj55RvEOx,p05,7
R_2fWemUNj55RvEOx,p06,7
R_2fWemUNj55RvEOx,p07,4
R_2fWemUNj55RvEOx,p08,1
R_2fWemUNj55RvEOx,p09,1
R_2fWemUNj55RvEOx,p10,4
R_5i2z9nZ40gTX5f7,p01,7
R_5i2z9nZ40gTX5f7,p02,7
R_5i2z9nZ40gTX5f7,p03,7
R_5i2z9nZ40gTX5f7,p04,7
R_5i2z9nZ40gTX5f7,p05,7
R_5i2z9nZ40gTX5f7,p06,4
R_5i2z9nZ40gTX5f7,p07,1
R_5i2z9nZ40gTX5f7,p08,5
R_5i2z9nZ40gTX5f7,p09,3
R_5i2z9nZ40gTX5f7,p10,5
R_0fenP6szoDe4inr,p01,5
R_0fenP6szoDe4inr,p02,5
R_0fenP6szoDe4inr,p03,6
R_0fenP6szoDe4inr,p04,6
R_0fenP6szoDe4inr,p05,6
R_0fenP6szoDe4inr,p06,5
R_0fenP6szoDe4inr,p07,4
R_0fenP6szoDe4inr,p08,5
R_0fenP6szoDe4inr,p09,3
R_0fenP6szoDe4inr,p10,4
R_0qek9QDr53gDV5j,p01,7
R_0qek9QDr53gDV5j,p02,7
R_0qek9QDr53gDV5j,p03,7
R_0qek9QDr53gDV5j,p04,7
R_0qek9QDr53gDV5j,p05,7
R_0qek9QDr53gDV5j,p06,7
R_0qek9QDr53gDV5j,p07,5
R_0qek9QDr53gDV5j,p08,4
R_0qek9QDr53gDV5j,p09,1
R_0qek9QDr53gDV5j,p10,5
R_0cThI07LrDIVRd3,p01,7
R_0cThI07LrDIVRd3,p02,7
R_0cThI07LrDIVRd3,p03,4
R_0cThI07LrDIVRd3,p04,7
R_0cThI07LrDIVRd3,p05,7
R_0cThI07LrDIVRd3,p06,1
R_0cThI07LrDIVRd3,p07,1
R_0cThI07LrDIVRd3,p08,4
R_0cThI07LrDIVRd3,p09,1
R_0cThI07LrDIVRd3,p10,4
R_bg55ihGJsrAzpUp,p01,6
R_bg55ihGJsrAzpUp,p02,6
R_bg55ihGJsrAzpUp,p03,6
R_bg55ihGJsrAzpUp,p04,6
R_bg55ihGJsrAzpUp,p05,6
R_bg55ihGJsrAzpUp,p06,2
R_bg55ihGJsrAzpUp,p07,2
R_bg55ihGJsrAzpUp,p08,2
R_bg55ihGJsrAzpUp,p09,2
R_bg55ihGJsrAzpUp,p10,6
R_cO53D2sUuOOjC3X,p01,5
R_cO53D2sUuOOjC3X,p02,4
R_cO53D2sUuOOjC3X,p03,5
R_cO53D2sUuOOjC3X,p04,5
R_cO53D2sUuOOjC3X,p05,5
R_cO53D2sUuOOjC3X,p06,2
R_cO53D2sUuOOjC3X,p07,2
R_cO53D2sUuOOjC3X,p08,4
R_cO53D2sUuOOjC3X,p09,4
R_cO53D2sUuOOjC3X,p10,4
R_1X1xNEvUDRgGbul,p01,5
R_1X1xNEvUDRgGbul,p02,5
R_1X1xNEvUDRgGbul,p03,5
R_1X1xNEvUDRgGbul,p04,6
R_1X1xNEvUDRgGbul,p05,5
R_1X1xNEvUDRgGbul,p06,4
R_1X1xNEvUDRgGbul,p07,4
R_1X1xNEvUDRgGbul,p08,5
R_1X1xNEvUDRgGbul,p09,6
R_1X1xNEvUDRgGbul,p10,4
R_9uxpSIfdnx6YmTb,p01,5
R_9uxpSIfdnx6YmTb,p02,4
R_9uxpSIfdnx6YmTb,p03,4
R_9uxpSIfdnx6YmTb,p04,4
R_9uxpSIfdnx6YmTb,p05,4
R_9uxpSIfdnx6YmTb,p06,3
R_9uxpSIfdnx6YmTb,p07,4
R_9uxpSIfdnx6YmTb,p08,7
R_9uxpSIfdnx6YmTb,p09,7
R_9uxpSIfdnx6YmTb,p10,5
R_5AVzhznQXpOvdKR,p01,7
R_5AVzhznQXpOvdKR,p02,7
R_5AVzhznQXpOvdKR,p03,7
R_5AVzhznQXpOvdKR,p04,7
R_5AVzhznQXpOvdKR,p05,7
R_5AVzhznQXpOvdKR,p06,4
R_5AVzhznQXpOvdKR,p07,4
R_5AVzhznQXpOvdKR,p08,5
R_5AVzhznQXpOvdKR,p09,4
R_5AVzhznQXpOvdKR,p10,4
R_06NEsDaJ8WI3GnP,p01,7
R_06NEsDaJ8WI3GnP,p02,7
R_06NEsDaJ8WI3GnP,p03,6
R_06NEsDaJ8WI3GnP,p04,6
R_06NEsDaJ8WI3GnP,p05,7
R_06NEsDaJ8WI3GnP,p06,6
R_06NEsDaJ8WI3GnP,p07,5
R_06NEsDaJ8WI3GnP,p08,6
R_06NEsDaJ8WI3GnP,p09,5
R_06NEsDaJ8WI3GnP,p10,6
R_0pU7m2q4cbWtpU9,p01,6
R_0pU7m2q4cbWtpU9,p02,6
R_0pU7m2q4cbWtpU9,p03,6
R_0pU7m2q4cbWtpU9,p04,6
R_0pU7m2q4cbWtpU9,p05,2
R_0pU7m2q4cbWtpU9,p06,5
R_0pU7m2q4cbWtpU9,p07,4
R_0pU7m2q4cbWtpU9,p08,6
R_0pU7m2q4cbWtpU9,p09,5
R_0pU7m2q4cbWtpU9,p10,5
R_8vrbMlsJDZ3Bki1,p01,6
R_8vrbMlsJDZ3Bki1,p02,3
R_8vrbMlsJDZ3Bki1,p03,6
R_8vrbMlsJDZ3Bki1,p04,6
R_8vrbMlsJDZ3Bki1,p05,7
R_8vrbMlsJDZ3Bki1,p06,3
R_8vrbMlsJDZ3Bki1,p07,2
R_8vrbMlsJDZ3Bki1,p08,5
R_8vrbMlsJDZ3Bki1,p09,2
R_8vrbMlsJDZ3Bki1,p10,6
R_85GOADwpox9RRdj,p01,7
R_85GOADwpox9RRdj,p02,5
R_85GOADwpox9RRdj,p03,6
R_85GOADwpox9RRdj,p04,7
R_85GOADwpox9RRdj,p05,7
R_85GOADwpox9RRdj,p06,3
R_85GOADwpox9RRdj,p07,2
R_85GOADwpox9RRdj,p08,5
R_85GOADwpox9RRdj,p09,5
R_85GOADwpox9RRdj,p10,2
R_b7TxpaJwgVfxO3b,p01,7
R_b7TxpaJwgVfxO3b,p02,7
R_b7TxpaJwgVfxO3b,p03,7
R_b7TxpaJwgVfxO3b,p04,7
R_b7TxpaJwgVfxO3b,p05,7
R_b7TxpaJwgVfxO3b,p06,7
R_b7TxpaJwgVfxO3b,p07,7
R_b7TxpaJwgVfxO3b,p08,7
R_b7TxpaJwgVfxO3b,p09,7
R_b7TxpaJwgVfxO3b,p10,4
R_eV9xlRsvn4y15Pf,p01,6
R_eV9xlRsvn4y15Pf,p02,6
R_eV9xlRsvn4y15Pf,p03,7
R_eV9xlRsvn4y15Pf,p04,7
R_eV9xlRsvn4y15Pf,p05,7
R_eV9xlRsvn4y15Pf,p06,5
R_eV9xlRsvn4y15Pf,p07,5
R_eV9xlRsvn4y15Pf,p08,6
R_eV9xlRsvn4y15Pf,p09,4
R_eV9xlRsvn4y15Pf,p10,3
R_066ctRyi0uWHBGd,p01,7
R_066ctRyi0uWHBGd,p02,7
R_066ctRyi0uWHBGd,p03,6
R_066ctRyi0uWHBGd,p04,5
R_066ctRyi0uWHBGd,p05,7
R_066ctRyi0uWHBGd,p06,6
R_066ctRyi0uWHBGd,p07,4
R_066ctRyi0uWHBGd,p08,4
R_066ctRyi0uWHBGd,p09,5
R_066ctRyi0uWHBGd,p10,5
R_5pslMfNjtKQnEln,p01,7
R_5pslMfNjtKQnEln,p02,7
R_5pslMfNjtKQnEln,p03,6
R_5pslMfNjtKQnEln,p04,6
R_5pslMfNjtKQnEln,p05,7
R_5pslMfNjtKQnEln,p06,3
R_5pslMfNjtKQnEln,p07,1
R_5pslMfNjtKQnEln,p08,4
R_5pslMfNjtKQnEln,p09,3
R_5pslMfNjtKQnEln,p10,4
R_3PYNVUojcwPYMAd,p01,1
R_3PYNVUojcwPYMAd,p02,2
R_3PYNVUojcwPYMAd,p03,7
R_3PYNVUojcwPYMAd,p04,1
R_3PYNVUojcwPYMAd,p05,7
R_3PYNVUojcwPYMAd,p06,4
R_3PYNVUojcwPYMAd,p07,7
R_3PYNVUojcwPYMAd,p08,6
R_3PYNVUojcwPYMAd,p09,7
R_3PYNVUojcwPYMAd,p10,7
R_0UtSqxKgCGDzBFX,p01,7
R_0UtSqxKgCGDzBFX,p02,7
R_0UtSqxKgCGDzBFX,p03,7
R_0UtSqxKgCGDzBFX,p04,7
R_0UtSqxKgCGDzBFX,p05,7
R_0UtSqxKgCGDzBFX,p06,7
R_0UtSqxKgCGDzBFX,p07,4
R_0UtSqxKgCGDzBFX,p08,4
R_0UtSqxKgCGDzBFX,p09,4
R_0UtSqxKgCGDzBFX,p10,7
R_9KOngL8GVGoDhUV,p01,7
R_9KOngL8GVGoDhUV,p02,6
R_9KOngL8GVGoDhUV,p03,7
R_9KOngL8GVGoDhUV,p04,7
R_9KOngL8GVGoDhUV,p05,7
R_9KOngL8GVGoDhUV,p06,6
R_9KOngL8GVGoDhUV,p07,2
R_9KOngL8GVGoDhUV,p08,7
R_9KOngL8GVGoDhUV,p09,4
R_9KOngL8GVGoDhUV,p10,4
R_6y9VWf0FmStAIbb,p01,7
R_6y9VWf0FmStAIbb,p02,6
R_6y9VWf0FmStAIbb,p03,5
R_6y9VWf0FmStAIbb,p04,7
R_6y9VWf0FmStAIbb,p05,6
R_6y9VWf0FmStAIbb,p06,4
R_6y9VWf0FmStAIbb,p07,4
R_6y9VWf0FmStAIbb,p08,5
R_6y9VWf0FmStAIbb,p09,4
R_6y9VWf0FmStAIbb,p10,4
R_9AevQyzepSn69qB,p01,6
R_9AevQyzepSn69qB,p02,7
R_9AevQyzepSn69qB,p03,7
R_9AevQyzepSn69qB,p04,6
R_9AevQyzepSn69qB,p05,7
R_9AevQyzepSn69qB,p06,4
R_9AevQyzepSn69qB,p07,5
R_9AevQyzepSn69qB,p08,4
R_9AevQyzepSn69qB,p09,4
R_9AevQyzepSn69qB,p10,4
R_0dZcxX9HREUXkvr,p01,7
R_0dZcxX9HREUXkvr,p02,7
R_0dZcxX9HREUXkvr,p03,6
R_0dZcxX9HREUXkvr,p04,6
R_0dZcxX9HREUXkvr,p05,7
R_0dZcxX9HREUXkvr,p06,6
R_0dZcxX9HREUXkvr,p07,7
R_0dZcxX9HREUXkvr,p08,6
R_0dZcxX9HREUXkvr,p09,7
R_0dZcxX9HREUXkvr,p10,3
R_3V3bRrUPkfsKGMt,p01,7
R_3V3bRrUPkfsKGMt,p02,7
R_3V3bRrUPkfsKGMt,p03,7
R_3V3bRrUPkfsKGMt,p04,7
R_3V3bRrUPkfsKGMt,p05,7
R_3V3bRrUPkfsKGMt,p06,4
R_3V3bRrUPkfsKGMt,p07,4
R_3V3bRrUPkfsKGMt,p08,7
R_3V3bRrUPkfsKGMt,p09,2
R_3V3bRrUPkfsKGMt,p10,5
R_1yU09ZvDH3gz1PL,p01,6
R_1yU09ZvDH3gz1PL,p02,6
R_1yU09ZvDH3gz1PL,p03,6
R_1yU09ZvDH3gz1PL,p04,6
R_1yU09ZvDH3gz1PL,p05,6
R_1yU09ZvDH3gz1PL,p06,5
R_1yU09ZvDH3gz1PL,p07,4
R_1yU09ZvDH3gz1PL,p08,4
R_1yU09ZvDH3gz1PL,p09,4
R_1yU09ZvDH3gz1PL,p10,5
R_8vKe1rAHrHvbLFP,p01,7
R_8vKe1rAHrHvbLFP,p02,7
R_8vKe1rAHrHvbLFP,p03,7
R_8vKe1rAHrHvbLFP,p04,7
R_8vKe1rAHrHvbLFP,p05,7
R_8vKe1rAHrHvbLFP,p06,7
R_8vKe1rAHrHvbLFP,p07,7
R_8vKe1rAHrHvbLFP,p08,7
R_8vKe1rAHrHvbLFP,p09,7
R_8vKe1rAHrHvbLFP,p10,7
R_6r72ToKYtsSmhQ9,p01,4
R_6r72ToKYtsSmhQ9,p02,1
R_6r72ToKYtsSmhQ9,p03,2
R_6r72ToKYtsSmhQ9,p04,1
R_6r72ToKYtsSmhQ9,p05,7
R_6r72ToKYtsSmhQ9,p06,1
R_6r72ToKYtsSmhQ9,p07,2
R_6r72ToKYtsSmhQ9,p08,1
R_6r72ToKYtsSmhQ9,p09,1
R_6r72ToKYtsSmhQ9,p10,2
R_0xsXXVo3R4KjaDP,p01,7
R_0xsXXVo3R4KjaDP,p02,6
R_0xsXXVo3R4KjaDP,p03,5
R_0xsXXVo3R4KjaDP,p04,5
R_0xsXXVo3R4KjaDP,p05,7
R_0xsXXVo3R4KjaDP,p06,4
R_0xsXXVo3R4KjaDP,p07,4
R_0xsXXVo3R4KjaDP,p08,4
R_0xsXXVo3R4KjaDP,p09,3
R_0xsXXVo3R4KjaDP,p10,4
R_5ALoucXLmh8HCId,p01,6
R_5ALoucXLmh8HCId,p02,4
R_5ALoucXLmh8HCId,p03,4
R_5ALoucXLmh8HCId,p04,5
R_5ALoucXLmh8HCId,p05,6
R_5ALoucXLmh8HCId,p06,2
R_5ALoucXLmh8HCId,p07,2
R_5ALoucXLmh8HCId,p08,2
R_5ALoucXLmh8HCId,p09,2
R_5ALoucXLmh8HCId,p10,2
R_784TpwL2NtJwqDb,p01,7
R_784TpwL2NtJwqDb,p02,6
R_784TpwL2NtJwqDb,p03,7
R_784TpwL2NtJwqDb,p04,7
R_784TpwL2NtJwqDb,p05,7
R_784TpwL2NtJwqDb,p06,6
R_784TpwL2NtJwqDb,p07,5
R_784TpwL2NtJwqDb,p08,5
R_784TpwL2NtJwqDb,p09,6
R_784TpwL2NtJwqDb,p10,4
R_3UG7w64afb1FGXX,p01,7
R_3UG7w64afb1FGXX,p02,7
R_3UG7w64afb1FGXX,p03,7
R_3UG7w64afb1FGXX,p04,7
R_3UG7w64afb1FGXX,p05,7
R_3UG7w64afb1FGXX,p06,7
R_3UG7w64afb1FGXX,p07,7
R_3UG7w64afb1FGXX,p08,7
R_3UG7w64afb1FGXX,p09,7
R_3UG7w64afb1FGXX,p10,4
R_6yE34cb33WAfCNn,p01,7
R_6yE34cb33WAfCNn,p02,7
R_6yE34cb33WAfCNn,p03,7
R_6yE34cb33WAfCNn,p04,7
R_6yE34cb33WAfCNn,p05,7
R_6yE34cb33WAfCNn,p06,6
R_6yE34cb33WAfCNn,p07,5
R_6yE34cb33WAfCNn,p08,6
R_6yE34cb33WAfCNn,p09,5
R_6yE34cb33WAfCNn,p10,5
R_9zqEgz3FLvaZIDr,p01,7
R_9zqEgz3FLvaZIDr,p02,7
R_9zqEgz3FLvaZIDr,p03,6
R_9zqEgz3FLvaZIDr,p04,7
R_9zqEgz3FLvaZIDr,p05,7
R_9zqEgz3FLvaZIDr,p06,2
R_9zqEgz3FLvaZIDr,p07,2
R_9zqEgz3FLvaZIDr,p08,2
R_9zqEgz3FLvaZIDr,p09,2
R_9zqEgz3FLvaZIDr,p10,4
R_9RgYtOoKol6UqJ7,p01,7
R_9RgYtOoKol6UqJ7,p02,7
R_9RgYtOoKol6UqJ7,p03,7
R_9RgYtOoKol6UqJ7,p04,7
R_9RgYtOoKol6UqJ7,p05,7
R_9RgYtOoKol6UqJ7,p06,5
R_9RgYtOoKol6UqJ7,p07,1
R_9RgYtOoKol6UqJ7,p08,6
R_9RgYtOoKol6UqJ7,p09,1
R_9RgYtOoKol6UqJ7,p10,5
R_3aQPvLuFinGGu5T,p01,2
R_3aQPvLuFinGGu5T,p02,2
R_3aQPvLuFinGGu5T,p03,3
R_3aQPvLuFinGGu5T,p04,3
R_3aQPvLuFinGGu5T,p05,1
R_3aQPvLuFinGGu5T,p06,3
R_3aQPvLuFinGGu5T,p07,2
R_3aQPvLuFinGGu5T,p08,5
R_3aQPvLuFinGGu5T,p09,2
R_3aQPvLuFinGGu5T,p10,5
R_9BPWN5CDzkgRTmd,p01,7
R_9BPWN5CDzkgRTmd,p02,4
R_9BPWN5CDzkgRTmd,p03,7
R_9BPWN5CDzkgRTmd,p04,7
R_9BPWN5CDzkgRTmd,p05,7
R_9BPWN5CDzkgRTmd,p06,4
R_9BPWN5CDzkgRTmd,p07,4
R_9BPWN5CDzkgRTmd,p08,4
R_9BPWN5CDzkgRTmd,p09,2
R_9BPWN5CDzkgRTmd,p10,4
R_9SwtTzgYxB7F6Pr,p01,7
R_9SwtTzgYxB7F6Pr,p02,7
R_9SwtTzgYxB7F6Pr,p03,6
R_9SwtTzgYxB7F6Pr,p04,6
R_9SwtTzgYxB7F6Pr,p05,6
R_9SwtTzgYxB7F6Pr,p06,6
R_9SwtTzgYxB7F6Pr,p07,4
R_9SwtTzgYxB7F6Pr,p08,6
R_9SwtTzgYxB7F6Pr,p09,4
R_9SwtTzgYxB7F6Pr,p10,6
R_bPeQ4En4uFTwbm5,p01,7
R_bPeQ4En4uFTwbm5,p02,6
R_bPeQ4En4uFTwbm5,p03,4
R_bPeQ4En4uFTwbm5,p04,3
R_bPeQ4En4uFTwbm5,p05,4
R_bPeQ4En4uFTwbm5,p06,6
R_bPeQ4En4uFTwbm5,p07,6
R_bPeQ4En4uFTwbm5,p08,7
R_bPeQ4En4uFTwbm5,p09,4
R_bPeQ4En4uFTwbm5,p10,5
R_0Ie1ZShhISI1H0N,p01,7
R_0Ie1ZShhISI1H0N,p02,7
R_0Ie1ZShhISI1H0N,p03,7
R_0Ie1ZShhISI1H0N,p04,7
R_0Ie1ZShhISI1H0N,p05,7
R_0Ie1ZShhISI1H0N,p06,7
R_0Ie1ZShhISI1H0N,p07,1
R_0Ie1ZShhISI1H0N,p08,1
R_0Ie1ZShhISI1H0N,p09,7
R_0Ie1ZShhISI1H0N,p10,7
R_1NwWFXWLUuBL92t,p01,7
R_1NwWFXWLUuBL92t,p02,7
R_1NwWFXWLUuBL92t,p03,7
R_1NwWFXWLUuBL92t,p04,7
R_1NwWFXWLUuBL92t,p05,7
R_1NwWFXWLUuBL92t,p06,6
R_1NwWFXWLUuBL92t,p07,4
R_1NwWFXWLUuBL92t,p08,5
R_1NwWFXWLUuBL92t,p09,4
R_1NwWFXWLUuBL92t,p10,4
R_7TEnSwyaaachY7X,p01,7
R_7TEnSwyaaachY7X,p02,7
R_7TEnSwyaaachY7X,p03,7
R_7TEnSwyaaachY7X,p04,7
R_7TEnSwyaaachY7X,p05,7
R_7TEnSwyaaachY7X,p06,1
R_7TEnSwyaaachY7X,p07,7
R_7TEnSwyaaachY7X,p08,1
R_7TEnSwyaaachY7X,p09,7
R_7TEnSwyaaachY7X,p10,7
R_1R1jyfVDh9B8kdL,p01,4
R_1R1jyfVDh9B8kdL,p02,5
R_1R1jyfVDh9B8kdL,p03,4
R_1R1jyfVDh9B8kdL,p04,6
R_1R1jyfVDh9B8kdL,p05,5
R_1R1jyfVDh9B8kdL,p06,5
R_1R1jyfVDh9B8kdL,p07,3
R_1R1jyfVDh9B8kdL,p08,5
R_1R1jyfVDh9B8kdL,p09,4
R_1R1jyfVDh9B8kdL,p10,4
R_4YJ9eOEfyCLxfF3,p01,7
R_4YJ9eOEfyCLxfF3,p02,4
R_4YJ9eOEfyCLxfF3,p03,7
R_4YJ9eOEfyCLxfF3,p04,7
R_4YJ9eOEfyCLxfF3,p05,7
R_4YJ9eOEfyCLxfF3,p06,5
R_4YJ9eOEfyCLxfF3,p07,1
R_4YJ9eOEfyCLxfF3,p08,4
R_4YJ9eOEfyCLxfF3,p09,5
R_4YJ9eOEfyCLxfF3,p10,4
R_0HUIRxfVLj9Z6YJ,p01,4
R_0HUIRxfVLj9Z6YJ,p02,6
R_0HUIRxfVLj9Z6YJ,p03,6
R_0HUIRxfVLj9Z6YJ,p04,4
R_0HUIRxfVLj9Z6YJ,p05,4
R_0HUIRxfVLj9Z6YJ,p06,4
R_0HUIRxfVLj9Z6YJ,p07,4
R_0HUIRxfVLj9Z6YJ,p08,3
R_0HUIRxfVLj9Z6YJ,p09,5
R_0HUIRxfVLj9Z6YJ,p10,5
R_dhVazJDwpA4vgBn,p01,7
R_dhVazJDwpA4vgBn,p02,6
R_dhVazJDwpA4vgBn,p03,6
R_dhVazJDwpA4vgBn,p04,7
R_dhVazJDwpA4vgBn,p05,7
R_dhVazJDwpA4vgBn,p06,7
R_dhVazJDwpA4vgBn,p07,4
R_dhVazJDwpA4vgBn,p08,6
R_dhVazJDwpA4vgBn,p09,5
R_dhVazJDwpA4vgBn,p10,4
R_8cUJuJoWj0ntrnf,p01,7
R_8cUJuJoWj0ntrnf,p02,7
R_8cUJuJoWj0ntrnf,p03,7
R_8cUJuJoWj0ntrnf,p04,7
R_8cUJuJoWj0ntrnf,p05,7
R_8cUJuJoWj0ntrnf,p06,5
R_8cUJuJoWj0ntrnf,p07,5
R_8cUJuJoWj0ntrnf,p08,6
R_8cUJuJoWj0ntrnf,p09,7
R_8cUJuJoWj0ntrnf,p10,6
R_5aKDr0wkkjtly4d,p01,7
R_5aKDr0wkkjtly4d,p02,5
R_5aKDr0wkkjtly4d,p03,7
R_5aKDr0wkkjtly4d,p04,7
R_5aKDr0wkkjtly4d,p05,7
R_5aKDr0wkkjtly4d,p06,5
R_5aKDr0wkkjtly4d,p07,4
R_5aKDr0wkkjtly4d,p08,5
R_5aKDr0wkkjtly4d,p09,3
R_5aKDr0wkkjtly4d,p10,3
R_0HrJWLWSR7zoUQd,p01,7
R_0HrJWLWSR7zoUQd,p02,6
R_0HrJWLWSR7zoUQd,p03,7
R_0HrJWLWSR7zoUQd,p04,6
R_0HrJWLWSR7zoUQd,p05,7
R_0HrJWLWSR7zoUQd,p06,4
R_0HrJWLWSR7zoUQd,p07,3
R_0HrJWLWSR7zoUQd,p08,5
R_0HrJWLWSR7zoUQd,p09,4
R_0HrJWLWSR7zoUQd,p10,3
R_1TZ0ESQZW4LhIrP,p01,5
R_1TZ0ESQZW4LhIrP,p02,6
R_1TZ0ESQZW4LhIrP,p03,6
R_1TZ0ESQZW4LhIrP,p04,6
R_1TZ0ESQZW4LhIrP,p05,7
R_1TZ0ESQZW4LhIrP,p06,4
R_1TZ0ESQZW4LhIrP,p07,2
R_1TZ0ESQZW4LhIrP,p08,4
R_1TZ0ESQZW4LhIrP,p09,4
R_1TZ0ESQZW4LhIrP,p10,4
R_9QRYPcrx8zCmSDX,p01,6
R_9QRYPcrx8zCmSDX,p02,6
R_9QRYPcrx8zCmSDX,p03,6
R_9QRYPcrx8zCmSDX,p04,6
R_9QRYPcrx8zCmSDX,p05,6
R_9QRYPcrx8zCmSDX,p06,6
R_9QRYPcrx8zCmSDX,p07,6
R_9QRYPcrx8zCmSDX,p08,6
R_9QRYPcrx8zCmSDX,p09,6
R_9QRYPcrx8zCmSDX,p10,6
R_e39DXI8qCIgRJdz,p01,7
R_e39DXI8qCIgRJdz,p02,5
R_e39DXI8qCIgRJdz,p03,6
R_e39DXI8qCIgRJdz,p04,7
R_e39DXI8qCIgRJdz,p05,7
R_e39DXI8qCIgRJdz,p06,6
R_e39DXI8qCIgRJdz,p07,6
R_e39DXI8qCIgRJdz,p08,6
R_e39DXI8qCIgRJdz,p09,5
R_e39DXI8qCIgRJdz,p10,6
R_dcM5XzzF4HEblUF,p01,7
R_dcM5XzzF4HEblUF,p02,7
R_dcM5XzzF4HEblUF,p03,7
R_dcM5XzzF4HEblUF,p04,7
R_dcM5XzzF4HEblUF,p05,7
R_dcM5XzzF4HEblUF,p06,7
R_dcM5XzzF4HEblUF,p07,6
R_dcM5XzzF4HEblUF,p08,7
R_dcM5XzzF4HEblUF,p09,6
R_dcM5XzzF4HEblUF,p10,7
R_cuVHxRUFEcviTBz,p01,7
R_cuVHxRUFEcviTBz,p02,7
R_cuVHxRUFEcviTBz,p03,6
R_cuVHxRUFEcviTBz,p04,7
R_cuVHxRUFEcviTBz,p05,7
R_cuVHxRUFEcviTBz,p06,6
R_cuVHxRUFEcviTBz,p07,4
R_cuVHxRUFEcviTBz,p08,4
R_cuVHxRUFEcviTBz,p09,6
R_cuVHxRUFEcviTBz,p10,4
R_00zIerd8eSUdVYh,p01,3
R_00zIerd8eSUdVYh,p02,4
R_00zIerd8eSUdVYh,p03,4
R_00zIerd8eSUdVYh,p04,5
